web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_chaussure;prix;adress;url_image
1751410274-580;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4476393;Chaussures Enfants;6 500 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4476393_uploaded_image2_1701209697.jpeg""); width: 484px;"
1751410286-581;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures pour enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4514805;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4514805_uploaded_image2_1703614843.jpeg""); width: 484px;"
1751410296-582;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4514824;Chaussures Enfants;13 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4514824_uploaded_image2_1703615499.jpeg""); width: 484px;"
1751410302-583;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463;Chaussures Enfants;6 000 CFA;Dieuppeul-Derkl�, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4566463_uploaded_image2_1706455557.jpeg""); width: 587px;"
1751410308-584;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141;Chaussures Enfants;5 000 CFA;Parcelle Assainies, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4588141_uploaded_image2_1707596386.jpeg""); width: 426px;"
1751410314-585;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259;Chaussures Enfants;6 500 CFA;Sipres, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4608259_uploaded_image2_1708692073.jpeg""); width: 539px;"
1751410321-586;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262;Chaussures Enfants;6 500 CFA;Sipres, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4608262_uploaded_image2_1708692133.jpeg""); width: 539px;"
1751410328-587;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant Ogiy;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-ogiy-4623157;Chaussures Enfants;17 000 CFA;Grand Yoff, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4623157_uploaded_image2_1709480175.jpeg""); width: 405px;"
1751410335-588;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Pantoufle enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufle-enfants-4626680;Chaussures Enfants;2 500 CFA;Mbao, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4626680_uploaded_image2_1709644598.jpeg""); width: 436px;"
1751410345-589;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Pantoufles  enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-enfants-4632466;Chaussures Enfants;2 500 CFA;Grand Yoff, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4632466_uploaded_image2_1709901741.jpeg""); width: 436px;"
1751410358-590;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures pour enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-4656153;Chaussures Enfants;Prix sur demande;Yoff, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4656153_uploaded_image2_1711205089.jpeg""); width: 389px;"
1751410365-591;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4676405;Chaussures Enfants;15 000 CFA;Colobane, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4676405_uploaded_image2_1712262646.jpeg""); width: 539px;"
1751410372-592;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4680911;Chaussures Enfants;2 500 CFA;Mermoz-Sacr� Coeur, Dakar, S�n�gal;
1751410378-593;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures b�b�s Air Force;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebes-air-force-4735737;Chaussures Enfants;10 000 CFA;Dakar Plateau, Dakar, S�n�gal;
1751410386-594;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Timberland enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/timberland-enfants-4763656;Chaussures Enfants;7 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4763656_uploaded_image2_1716765652.jpeg""); width: 552px;"
1751410394-595;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures pour enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4775765;Chaussures Enfants;2 500 CFA;Pikine, S�n�gal;"background-image: url(""https://images.coinafrique.com/4775765_uploaded_image2_1717362018.jpeg""); width: 426px;"
1751410403-596;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779993;Chaussures Enfants;8 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4779993_uploaded_image2_1717548114.jpeg""); width: 501px;"
1751410413-597;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779994;Chaussures Enfants;8 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4779994_uploaded_image2_1717548193.jpeg""); width: 501px;"
1751410419-598;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4781989;Chaussures Enfants;15 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4781989_uploaded_image1_1717637364.jpg""); width: 539px;"
1751410425-599;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures filles;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-4781990;Chaussures Enfants;25 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4781990_uploaded_image2_1717637501.jpeg""); width: 539px;"
1751410431-600;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures b�b� et enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-et-enfant-4783650;Chaussures Enfants;Prix sur demande;Dakar, S�n�gal;
1751410438-601;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4797078;Chaussures Enfants;3 000 CFA;Keur Massar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4797078_uploaded_image2_1718482814.jpeg""); width: 391px;"
1751410444-602;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683;Chaussures Enfants;20 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4870683_uploaded_image2_1722496365.jpeg""); width: 539px;"
1751410450-603;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233;Chaussures Enfants;8 000 CFA;Rufisque, S�n�gal;"background-image: url(""https://images.coinafrique.com/4921233_uploaded_image2_1725193318.jpeg""); width: 454px;"
1751410457-604;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets Nike React;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-react-4921241;Chaussures Enfants;9 000 CFA;Rufisque, S�n�gal;"background-image: url(""https://images.coinafrique.com/4921241_uploaded_image2_1725193497.jpeg""); width: 454px;"
1751410466-605;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets Jordan 6;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-4921251;Chaussures Enfants;11 000 CFA;Rufisque, S�n�gal;"background-image: url(""https://images.coinafrique.com/4921251_uploaded_image2_1725193734.jpeg""); width: 454px;"
1751410479-606;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets  Jordan enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088;Chaussures Enfants;16 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4928088_uploaded_image2_1725487277.jpeg""); width: 381px;"
1751410493-607;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091;Chaussures Enfants;17 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4928091_uploaded_image2_1725487370.jpeg""); width: 381px;"
1751410498-608;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets Jordan enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596;Chaussures Enfants;15 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4930596_uploaded_image1_1725607117.jpg""); width: 539px;"
1751410505-609;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets Nike enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603;Chaussures Enfants;15 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4930603_uploaded_image2_1725607998.jpeg""); width: 539px;"
1751410511-610;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544;Chaussures Enfants;13 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4934544_uploaded_image2_1725833380.jpeg""); width: 484px;"
1751410516-611;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665;Chaussures Enfants;4 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4950665_uploaded_image1_1726682392.jpg""); width: 405px;"
1751410522-612;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;jordans enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624;Chaussures Enfants;20 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4969624_uploaded_image1_1727758825.jpg""); width: 539px;"
1751410528-613;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Jordan enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138;Chaussures Enfants;20 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4976138_uploaded_image1_1728002356.jpg""); width: 381px;"
1751410536-614;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets Nike Air Max;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-max-4979173;Chaussures Enfants;6 000 CFA;Yoff, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/4979173_uploaded_image2_1728164387.jpeg""); width: 373px;"
1751410548-615;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Ballerines enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5002639;Chaussures Enfants;Prix sur demande;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5002639_uploaded_image1_1729418695.jpg""); width: 671px;"
1751410553-616;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Ensemble chaussures et chaussettes pour bebe;https://sn.coinafrique.com/annonce/chaussures-enfants/ensemble-chaussures-et-chaussettes-pour-bebe-5037805;Chaussures Enfants;1 800 CFA;Dakar Plateau, Dakar, S�n�gal;
1751410560-617;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Claquettes;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806;Chaussures Enfants;8 450 CFA;Fass, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5047806_uploaded_image2_1731804849.jpeg""); width: 373px;"
1751410567-618;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Basket;https://sn.coinafrique.com/annonce/chaussures-enfants/basket-5080428;Chaussures Enfants;5 000 CFA;Parcelle Assainies, Dakar, S�n�gal;
1751410572-619;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-5080430;Chaussures Enfants;3 500 CFA;Parcelle Assainies, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5080430_uploaded_image1_1733555952.jpg""); width: 492px;"
1751410580-620;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5125946;Chaussures Enfants;2 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5125946_uploaded_image2_1736370157.jpeg""); width: 381px;"
1751410586-621;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Ballerines enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5141832;Chaussures Enfants;12 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5141832_uploaded_image1_1737242187.jpg""); width: 671px;"
1751410594-622;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Baskets Nike Jordan;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-jordan-5210436;Chaussures Enfants;20 000 CFA;Mbao, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5210436_uploaded_image2_1740934512.jpeg""); width: 439px;"
1751410603-623;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5181147;Chaussures Enfants;10 000 CFA;Fass, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5181147_uploaded_image2_1739295472.jpeg""); width: 420px;"
1751410616-624;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5181139;Chaussures Enfants;7 000 CFA;Fass, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5181139_uploaded_image2_1739295381.jpeg""); width: 484px;"
1751410622-625;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfant;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5181134;Chaussures Enfants;8 500 CFA;Fass, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5181134_uploaded_image2_1739295233.jpeg""); width: 420px;"
1751410629-626;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5231304;Chaussures Enfants;15 000 CFA;Dakar Plateau, Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5231304_uploaded_image2_1741922219.jpeg""); width: 539px;"
1751410637-627;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5231318;Chaussures Enfants;20 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5231318_uploaded_image2_1741923252.jpeg""); width: 516px;"
1751410644-628;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5253810;Chaussures Enfants;2 000 CFA;Dakar, S�n�gal;"background-image: url(""https://images.coinafrique.com/5253810_uploaded_image2_1743097199.jpeg""); width: 373px;"
1751410651-629;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;Chaussures pour enfants;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-5269411;Chaussures Enfants;15 000 CFA;Dakar Plateau, Dakar, S�n�gal;
