web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751406175-86;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4632893;Vêtements Homme;8 000 CFA;Almadies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4632893_uploaded_image1_1709918160.jpg""); width: 555px;"
1751406202-87;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Chemises homme;https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-4633035;Vêtements Homme;10 000 CFA;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4633035_uploaded_image2_1709923307.jpeg""); width: 373px;"
1751406206-88;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djallabé;https://sn.coinafrique.com/annonce/vetements-homme/djallabe-4589245;Vêtements Homme;15 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4589245_uploaded_image1_1707678414.jpg""); width: 484px;"
1751406210-89;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djallabé;https://sn.coinafrique.com/annonce/vetements-homme/djallabe-4589246;Vêtements Homme;15 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4589246_uploaded_image1_1707678549.jpg""); width: 465px;"
1751406216-90;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Coffret muslim homme;https://sn.coinafrique.com/annonce/vetements-homme/coffret-muslim-homme-4634442;Vêtements Homme;35 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4634442_uploaded_image1_1710015378.jpg""); width: 373px;"
1751406221-91;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Vêtement homme;https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-4634444;Vêtements Homme;17 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4634444_uploaded_image2_1710015526.jpeg""); width: 373px;"
1751406225-92;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Tee-shirt homme;https://sn.coinafrique.com/annonce/vetements-homme/tee-shirt-homme-4634712;Vêtements Homme;2 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4634712_uploaded_image1_1710037361.jpg""); width: 560px;"
1751406230-93;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4590124;Vêtements Homme;14 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4590124_uploaded_image1_1707744914.jpg""); width: 484px;"
1751406236-94;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4590234;Vêtements Homme;14 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4590234_uploaded_image2_1707750010.jpeg""); width: 465px;"
1751406242-95;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Jalaba homme;https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-4636544;Vêtements Homme;12 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4636544_uploaded_image2_1710164483.jpeg""); width: 373px;"
1751406248-96;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Pantalon homme;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-4637600;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4637600_uploaded_image1_1710211479.jpg""); width: 399px;"
1751406255-97;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Jogging coton;https://sn.coinafrique.com/annonce/vetements-homme/jogging-coton-4637601;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4637601_uploaded_image2_1710211581.jpeg""); width: 399px;"
1751406262-98;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4637603;Vêtements Homme;10 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4637603_uploaded_image2_1710211681.jpeg""); width: 399px;"
1751406268-99;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Pantalon Cargo;https://sn.coinafrique.com/annonce/vetements-homme/pantalon-cargo-4637607;Vêtements Homme;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4637607_uploaded_image1_1710211912.jpg""); width: 399px;"
1751406274-100;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4593556;Vêtements Homme;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4593556_uploaded_image1_1707917876.jpg""); width: 465px;"
1751406279-101;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba marocain;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-marocain-4638595;Vêtements Homme;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4638595_uploaded_image3_1710253801.jpeg""); width: 521px;"
1751406283-102;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-4638628;Vêtements Homme;6 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4638628_uploaded_image1_1710255020.jpg""); width: 521px;"
1751406328-103;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4594107;Vêtements Homme;8 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4594107_uploaded_image2_1707939697.jpeg""); width: 465px;"
1751406331-104;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Costume africain;https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-4639270;Vêtements Homme;45 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4639270_uploaded_image1_1710278569.jpg""); width: 541px;"
1751406333-105;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4642720;Vêtements Homme;Prix sur demande;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4642720_uploaded_image1_1710471077.jpg""); width: 381px;"
1751406337-106;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4639496;Vêtements Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4639496_uploaded_image1_1710292479.jpg""); width: 511px;"
1751406343-107;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Jalaba homme;https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-4644861;Vêtements Homme;Prix sur demande;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4644861_uploaded_image2_1710595543.jpeg""); width: 427px;"
1751406348-108;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Pull hommes;https://sn.coinafrique.com/annonce/vetements-homme/pull-hommes-4646138;Vêtements Homme;29 000 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4646138_uploaded_image2_1710685029.jpeg""); width: 514px;"
1751406353-109;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Ensemble Nike homme;https://sn.coinafrique.com/annonce/vetements-homme/ensemble-nike-homme-4646161;Vêtements Homme;39 900 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4646161_uploaded_image1_1710686329.jpg""); width: 514px;"
1751406358-110;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Pack 3 caleçons;https://sn.coinafrique.com/annonce/vetements-homme/pack-3-calecons-4646179;Vêtements Homme;11 000 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4646179_uploaded_image1_1710687641.jpg""); width: 514px;"
1751406362-111;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4646632;Vêtements Homme;7 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4646632_uploaded_image1_1710710641.jpg""); width: 424px;"
1751406368-112;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4601788;Vêtements Homme;12 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4601788_uploaded_image2_1708380367.jpeg""); width: 484px;"
1751406373-113;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4601791;Vêtements Homme;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4601791_uploaded_image2_1708380429.jpeg""); width: 465px;"
1751406378-114;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Costume africain;https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-4648123;Vêtements Homme;15 000 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4648123_uploaded_image1_1710785704.jpg""); width: 456px;"
1751406384-115;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-4649769;Vêtements Homme;25 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4649769_uploaded_image2_1710862982.jpeg""); width: 526px;"
1751406388-116;https://sn.coinafrique.com/categorie/vetements-homme?page=14;T-shirt coton;https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-4650628;Vêtements Homme;2 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4650628_uploaded_image1_1710903148.jpg""); width: 560px;"
1751406392-117;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4605019;Vêtements Homme;12 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4605019_uploaded_image1_1708533008.jpg""); width: 671px;"
1751406400-118;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4608217;Vêtements Homme;12 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4608217_uploaded_image1_1708690771.jpg""); width: 465px;"
1751406405-119;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4608582;Vêtements Homme;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4608582_uploaded_image1_1708702375.jpg""); width: 465px;"
1751406409-120;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Costumes africains;https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4654657;Vêtements Homme;Prix sur demande;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4654657_uploaded_image1_1711115124.jpg""); width: 409px;"
1751406415-121;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4611522;Vêtements Homme;13 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4611522_uploaded_image2_1708893178.jpeg""); width: 484px;"
1751406455-122;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4613020;Vêtements Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4613020_uploaded_image2_1708969375.jpeg""); width: 465px;"
1751406463-123;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4613019;Vêtements Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4613019_uploaded_image2_1708969368.jpeg""); width: 465px;"
1751406468-124;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Pull capuchon;https://sn.coinafrique.com/annonce/vetements-homme/pull-capuchon-4660099;Vêtements Homme;8 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4660099_uploaded_image1_1711445321.jpg""); width: 497px;"
1751406473-125;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Balle friperie;https://sn.coinafrique.com/annonce/vetements-homme/balle-friperie-4664291;Vêtements Homme;41 000 CFA;Diamniadio, Sénégal;"background-image: url(""https://images.coinafrique.com/4664291_uploaded_image1_1711636048.jpg""); width: 535px;"
1751406479-126;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Vêtements homme;https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-4665932;Vêtements Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4665932_uploaded_image2_1711729535.jpeg""); width: 548px;"
1751406483-127;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Costume africain;https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-4667159;Vêtements Homme;25 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667159_uploaded_image1_1711816493.jpg""); width: 430px;"
1751406488-128;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Costume africain;https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-4667172;Vêtements Homme;25 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667172_uploaded_image1_1711817471.jpg""); width: 430px;"
1751406495-129;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Costumes africain;https://sn.coinafrique.com/annonce/vetements-homme/costumes-africain-4667473;Vêtements Homme;Prix sur demande;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667473_uploaded_image2_1711838472.jpeg""); width: 394px;"
1751406499-130;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellaba homme;https://sn.coinafrique.com/annonce/vetements-homme/djellaba-homme-4667587;Vêtements Homme;25 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4667587_uploaded_image1_1711853726.jpg""); width: 526px;"
1751406505-131;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Costumes africains;https://sn.coinafrique.com/annonce/vetements-homme/costumes-africains-4668150;Vêtements Homme;Prix sur demande;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4668150_uploaded_image2_1711900476.jpeg""); width: 394px;"
1751406510-132;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Blouson  Nike;https://sn.coinafrique.com/annonce/vetements-homme/blouson-nike-4668160;Vêtements Homme;18 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;
1751406514-133;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Blouson;https://sn.coinafrique.com/annonce/vetements-homme/blouson-4668164;Vêtements Homme;Prix sur demande;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4668164_uploaded_image1_1711902330.jpg""); width: 526px;"
1751406520-134;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Djellabe homme;https://sn.coinafrique.com/annonce/vetements-homme/djellabe-homme-4627084;Vêtements Homme;12 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4627084_uploaded_image2_1709655611.jpeg""); width: 465px;"
1751406532-135;https://sn.coinafrique.com/categorie/vetements-homme?page=14;Boubou traditionnel;https://sn.coinafrique.com/annonce/vetements-homme/boubou-traditionnel-4670712;Vêtements Homme;8 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4670712_uploaded_image2_1712031386.jpeg""); width: 503px;"
