web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751485181-1005;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Vêtements   pour enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfant-4961200;Vêtements Enfants;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4961200_uploaded_image2_1727261868.jpeg""); width: 465px;"
1751485186-1006;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Costume enfant;https://sn.coinafrique.com/annonce/vetements-enfants/costume-enfant-5010301;Vêtements Enfants;28 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5010301_uploaded_image1_1729811616.jpg""); width: 576px;"
1751485190-1007;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Ensemble veste garçon 5 pièces;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-garcon-5-pieces-5010327;Vêtements Enfants;28 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5010327_uploaded_image1_1729813849.jpg""); width: 576px;"
1751485193-1008;https://sn.coinafrique.com/categorie/vetements-enfants?page=2;Lot pyjamas enfant 6/8 ans;https://sn.coinafrique.com/annonce/vetements-enfants/lot-pyjamas-enfant-6-8-ans-5014321;Vêtements Enfants;11 000 CFA;Almadies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5014321_uploaded_image1_1730104437.jpg""); width: 436px;"
1751485202-1009;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Pantalon pour enfant 14ans 15ans;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfant-14ans-15ans-4976513;Vêtements Enfants;4 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4976513_uploaded_image1_1728030461.jpg""); width: 484px;"
1751485205-1010;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Maillots enfants sénégal;https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-senegal-5054255;Vêtements Enfants;10 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5054255_uploaded_image2_1732155894.jpeg""); width: 450px;"
1751485208-1011;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble pour enfant cotton;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-cotton-5028888;Vêtements Enfants;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5028888_uploaded_image1_1730844775.jpg""); width: 465px;"
1751485211-1012;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;robe princesse 10ans;https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-10ans-5079189;Vêtements Enfants;6 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5079189_uploaded_image1_1733486786.jpg""); width: 373px;"
1751485214-1013;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble costumes enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-costumes-enfants-5081958;Vêtements Enfants;25 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5081958_uploaded_image1_1733664149.jpg""); width: 576px;"
1751485217-1014;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble Pul Enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pul-enfants-5081973;Vêtements Enfants;18 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5081973_uploaded_image1_1733664739.jpg""); width: 576px;"
1751485220-1015;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson pour enfants 3 ans à 8 ans;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-3-ans-a-8-ans-5045455;Vêtements Enfants;8 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5045455_uploaded_image1_1731673153.jpg""); width: 465px;"
1751485223-1016;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson pour enfants 1ans 5 ans;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-1ans-5-ans-5046156;Vêtements Enfants;5 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5046156_uploaded_image1_1731700664.jpg""); width: 465px;"
1751485225-1017;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson pour enfants de 4ans à 12ans;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-de-4ans-a-12ans-5046160;Vêtements Enfants;8 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5046160_uploaded_image1_1731700970.jpg""); width: 465px;"
1751485228-1018;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson pour enfants 4ans à 15ans;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-4ans-a-15ans-5046164;Vêtements Enfants;8 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5046164_uploaded_image1_1731701239.jpg""); width: 465px;"
1751485231-1019;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson coton pour enfants de 1ans 8ans;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-coton-pour-enfants-de-1ans-8ans-5046169;Vêtements Enfants;8 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5046169_uploaded_image1_1731701583.jpg""); width: 465px;"
1751485234-1020;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson  pour enfants 3ans à 10ans;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-3ans-a-10ans-5046278;Vêtements Enfants;8 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5046278_uploaded_image1_1731706267.jpg""); width: 484px;"
1751485237-1021;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson pour enfants 100% coton 3 ans 9ans;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-100-coton-3-ans-9ans-5046861;Vêtements Enfants;8 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5046861_uploaded_image1_1731758020.jpg""); width: 484px;"
1751485240-1022;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Blouson pour enfant;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-5058990;Vêtements Enfants;8 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5058990_uploaded_image1_1732437877.jpg""); width: 465px;"
1751485243-1023;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106661;Vêtements Enfants;1 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5106661_uploaded_image1_1735128299.jpg""); width: 523px;"
1751485246-1024;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106669;Vêtements Enfants;1 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5106669_uploaded_image1_1735128475.jpg""); width: 523px;"
1751485249-1025;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106673;Vêtements Enfants;1 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5106673_uploaded_image1_1735128585.jpg""); width: 523px;"
1751485251-1026;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-5106688;Vêtements Enfants;1 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5106688_uploaded_image1_1735128985.jpg""); width: 523px;"
1751485255-1027;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble pour enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-5071417;Vêtements Enfants;8 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071417_uploaded_image1_1733140647.jpg""); width: 484px;"
1751485257-1028;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Genouillère anti-dérapante en coton;https://sn.coinafrique.com/annonce/vetements-enfants/genouillere-anti-derapante-en-coton-5120586;Vêtements Enfants;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5120586_uploaded_image1_1736107643.jpg""); width: 413px;"
1751485260-1029;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-5129146;Vêtements Enfants;4 500 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5129146_uploaded_image1_1736533355.jpg""); width: 560px;"
1751485262-1030;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-5130020;Vêtements Enfants;4 500 CFA;Mbao, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5130020_uploaded_image1_1736594996.jpg""); width: 560px;"
1751485265-1031;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-5141487;Vêtements Enfants;1 000 CFA;Sicap foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5141487_uploaded_image1_1737219569.jpg""); width: 469px;"
1751485267-1032;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble pour enfant de 1ans jusqua 15ans;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-de-1ans-jusqua-15ans-5116396;Vêtements Enfants;7 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5116396_uploaded_image1_1735846707.jpg""); width: 484px;"
1751485270-1033;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble mardi gras;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-mardi-gras-5171755;Vêtements Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5171755_uploaded_image1_1738776386.jpg""); width: 392px;"
1751485272-1034;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Djialabé enfant;https://sn.coinafrique.com/annonce/vetements-enfants/djialabe-enfant-5196620;Vêtements Enfants;8 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5196620_uploaded_image1_1740145128.jpg""); width: 400px;"
1751485274-1035;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Dialabé enfant;https://sn.coinafrique.com/annonce/vetements-enfants/dialabe-enfant-5181204;Vêtements Enfants;10 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5181204_uploaded_image1_1739296973.jpg""); width: 420px;"
1751485277-1036;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Djialap pour enfant de 4ans jusqua 18ans;https://sn.coinafrique.com/annonce/vetements-enfants/djialap-pour-enfant-de-4ans-jusqua-18ans-5181431;Vêtements Enfants;6 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5181431_uploaded_image1_1739304816.jpg""); width: 465px;"
1751485279-1037;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5225584;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5225584_uploaded_image1_1741657625.jpg""); width: 610px;"
1751485282-1038;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5225585;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5225585_uploaded_image1_1741658034.jpg""); width: 610px;"
1751485284-1039;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5225588;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5225588_uploaded_image1_1741658299.jpg""); width: 610px;"
1751485287-1040;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Vetement  enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-5193655;Vêtements Enfants;8 500 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5193655_uploaded_image1_1739987145.jpg""); width: 420px;"
1751485289-1041;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Robe de prière  enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-priere-enfant-5241328;Vêtements Enfants;5 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5241328_uploaded_image1_1742452229.jpg""); width: 495px;"
1751485291-1042;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Maillots enfants;https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-5246062;Vêtements Enfants;10 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5246062_uploaded_image1_1742692008.jpg""); width: 438px;"
1751485294-1043;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Jalaba  pour enfants;https://sn.coinafrique.com/annonce/vetements-enfants/jalaba-pour-enfants-5246901;Vêtements Enfants;7 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5246901_uploaded_image2_1742748053.jpeg""); width: 400px;"
1751485297-1044;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Jalaba  pour enfants;https://sn.coinafrique.com/annonce/vetements-enfants/jalaba-pour-enfants-5246903;Vêtements Enfants;15 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5246903_uploaded_image1_1742748145.jpg""); width: 400px;"
1751485299-1045;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Robe Iris enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-iris-enfant-5204766;Vêtements Enfants;15 000 CFA;Ngor, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5204766_uploaded_image1_1740600489.jpg""); width: 491px;"
1751485302-1046;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Dialab pour enfant;https://sn.coinafrique.com/annonce/vetements-enfants/dialab-pour-enfant-5214595;Vêtements Enfants;7 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5214595_uploaded_image1_1741112064.jpg""); width: 484px;"
1751485304-1047;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble dialab pour enfant de 3ans jusqua 16ans;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-dialab-pour-enfant-de-3ans-jusqua-16ans-5214582;Vêtements Enfants;7 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5214582_uploaded_image1_1741111696.jpg""); width: 484px;"
1751485308-1048;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Ensemble dialab enfants 3pièces;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-dialab-enfants-3pieces-5214607;Vêtements Enfants;15 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5214607_uploaded_image1_1741112466.jpg""); width: 484px;"
1751485311-1049;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Dialab enfant 3pièces;https://sn.coinafrique.com/annonce/vetements-enfants/dialab-enfant-3pieces-5227233;Vêtements Enfants;12 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5227233_uploaded_image1_1741720597.jpg""); width: 465px;"
1751485314-1050;https://sn.coinafrique.com/categorie/vetements-enfants?page=1;Dialab pour enfant de 1ans jusqua 16ans;https://sn.coinafrique.com/annonce/vetements-enfants/dialab-pour-enfant-de-1ans-jusqua-16ans-5227274;Vêtements Enfants;10 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5227274_uploaded_image1_1741722024.jpg""); width: 484px;"
